0.0767774069915934,-0.291188613448935,0.558671197553125,0,0,0,0,0
0.126818960070925,-0.166682291512746,0.690589141309221,0,0,0,0,0
0.126818960070925,-0.291188613448935,0.558671197553125,0,0,0,0,0
0.126818960070925,-0.166682291512746,0.690589141309221,0,0,0,0,0
0.0767774069915934,-0.298600235268841,0.81509546324541,0,0,0,0,0
0.126818960070925,-0.298600235268841,0.81509546324541,0,0,0,0,0
0.0767774069915934,-0.166682291512746,0.690589141309221,0,0,0,0,0
0.0767774069915934,-0.423106557205031,0.683177519489315,0,0,0,0,0
0.0767774069915934,-0.298600235268841,0.81509546324541,0,0,0,0,0
0.126818960070925,-0.423106557205031,0.683177519489315,0,0,0,0,0
0.0767774069915934,-0.298600235268841,0.81509546324541,0,0,0,0,0
0.0767774069915934,-0.423106557205031,0.683177519489315,0,0,0,0,0
0.126818960070925,-0.423106557205031,0.683177519489315,0,0,0,0,0
0.126818960070925,-0.299135441470159,0.757824590407628,0,0,0,0,0
0.126818960070925,-0.298600235268841,0.81509546324541,0,0,0,0,0
0.0767774069915934,-0.291188613448935,0.558671197553125,0,0,0,0,0
0.126818960070925,-0.423106557205031,0.683177519489315,0,0,0,0,0
0.0767774069915934,-0.423106557205031,0.683177519489315,0,0,0,0,0
0.126818960070925,-0.166682291512746,0.690589141309221,0,0,0,0,0
0.126818960070925,-0.290747823389894,0.612293489630595,0,0,0,0,0
0.126818960070925,-0.291188613448935,0.558671197553125,0,0,0,0,0
0.126818960070925,-0.223309121097595,0.689005743603306,0,0,0,0,0
0.126818960070925,-0.367486379650079,0.683276470508741,0,0,0,0,0
0.126818960070925,-0.290747823389894,0.612293489630595,0,0,0,0,0
0.0767774069915934,-0.291188613448935,0.558671197553125,0,0,0,0,0
0.0767774069915934,-0.166682291512746,0.690589141309221,0,0,0,0,0
0.126818960070925,-0.166682291512746,0.690589141309221,0,0,0,0,0
0.126818960070925,-0.166682291512746,0.690589141309221,0,0,0,0,0
0.0767774069915934,-0.166682291512746,0.690589141309221,0,0,0,0,0
0.0767774069915934,-0.298600235268841,0.81509546324541,0,0,0,0,0
0.0767774069915934,-0.166682291512746,0.690589141309221,0,0,0,0,0
0.0767774069915934,-0.291188613448935,0.558671197553125,0,0,0,0,0
0.0767774069915934,-0.423106557205031,0.683177519489315,0,0,0,0,0
0.126818960070925,-0.423106557205031,0.683177519489315,0,0,0,0,0
0.126818960070925,-0.298600235268841,0.81509546324541,0,0,0,0,0
0.0767774069915934,-0.298600235268841,0.81509546324541,0,0,0,0,0
